3040.460000, 2969.220000, 2881.240000, 2778.290000, 2706.020000, 2635.660000, 2479.310000, 2425.110000, 2410.080000, 2394.390000, 2381.400000, 2368.090000, 2362.000000, 2347.500000, 2349.740000, 2339.520000, 2320.030000, 2306.440000, 2290.110000, 2281.290000, 2276.420000, 2262.110000, 2234.400000, 2296.190000, 2329.910000, 2376.340000, 2380.030000, 2342.080000, 2301.970000, 2202.160000, 2131.460000, 2096.260000, 2082.840000, 2088.610000, 2089.550000, 2103.960000, 2086.250000, 2114.070000, 2103.820000, 2086.180000, 2087.710000, 2073.120000, 2171.990000, 2216.840000, 2305.690000, 2437.530000, 2508.740000, 2490.010000, 2478.470000, 2484.540000, 2464.570000, 2359.230000, 2301.220000, 2262.750000, 2199.970000, 2156.760000, 2087.760000, 2032.950000, 1947.450000, 1909.010000, 1909.010000, 1909.010000, 1909.010000, 1909.010000, 1909.010000, 1909.010000, 1909.010000, 1909.010000, 1909.010000, 1909.010000, 1950.180000, 2059.030000, 2192.520000, 2350.200000, 2424.920000, 2443.340000, 2359.950000, 2272.060000, 2155.900000, 2032.350000, 1953.350000, 1868.660000, 1810.570000, 1791.090000, 1786.500000, 1786.590000, 1796.900000, 1881.960000, 1976.240000, 2035.650000, 2075.050000, 2097.060000, 2098.260000, 2088.950000, 2073.010000, 2102.180000, 2170.770000, 2264.050000, 2338.640000, 2457.710000
3018.930000, 2912.500000, 2758.690000, 2674.000000, 2625.920000, 2484.820000, 2435.110000, 2419.810000, 2410.390000, 2404.600000, 2398.200000, 2382.990000, 2361.200000, 2349.500000, 2341.920000, 2330.700000, 2322.110000, 2310.800000, 2298.610000, 2284.590000, 2277.480000, 2293.610000, 2424.900000, 2461.890000, 2538.690000, 2546.490000, 2516.510000, 2447.600000, 2358.090000, 2288.310000, 2229.790000, 2178.820000, 2196.390000, 2253.200000, 2290.420000, 2332.410000, 2311.190000, 2342.310000, 2337.580000, 2306.810000, 2304.880000, 2328.200000, 2218.090000, 2461.500000, 2485.520000, 2520.720000, 2630.080000, 2569.020000, 2559.110000, 2590.720000, 2553.500000, 2517.910000, 2456.810000, 2391.010000, 2293.790000, 2276.700000, 2248.990000, 2130.990000, 2041.880000, 1982.790000, 1938.520000, 1909.020000, 1909.020000, 1909.020000, 1909.020000, 1909.020000, 1909.020000, 1919.590000, 1962.410000, 1909.020000, 1909.020000, 1965.390000, 2155.720000, 2333.110000, 2419.500000, 2471.620000, 2395.790000, 2349.980000, 2303.700000, 2183.990000, 2095.800000, 1993.710000, 1930.890000, 1884.080000, 1832.310000, 1805.310000, 1797.510000, 1842.090000, 1903.720000, 1954.610000, 1993.890000, 2024.320000, 2043.910000, 2073.510000, 2112.480000, 2173.020000, 2265.510000, 2369.300000, 2359.520000, 2395.310000
3051.900000, 2876.990000, 2761.100000, 2630.520000, 2524.400000, 2456.500000, 2440.810000, 2428.400000, 2424.020000, 2422.000000, 2408.590000, 2386.890000, 2359.100000, 2339.600000, 2332.100000, 2327.890000, 2315.490000, 2306.410000, 2288.700000, 2329.690000, 2396.890000, 2398.990000, 2542.410000, 2691.090000, 2710.910000, 2706.090000, 2668.700000, 2591.590000, 2436.120000, 2402.800000, 2392.990000, 2319.520000, 2374.490000, 2434.490000, 2479.820000, 2458.510000, 2499.980000, 2558.890000, 2575.990000, 2625.780000, 2607.200000, 2498.710000, 2500.590000, 2530.490000, 2638.800000, 2603.300000, 2725.680000, 2695.700000, 2680.090000, 2661.420000, 2653.090000, 2628.810000, 2544.780000, 2511.990000, 2526.590000, 2408.280000, 2381.020000, 2333.590000, 2225.280000, 2144.580000, 2046.000000, 1975.910000, 1933.610000, 1909.020000, 1927.780000, 2022.590000, 1978.190000, 1835.510000, 1865.190000, 1854.010000, 1909.020000, 1953.990000, 2127.620000, 2322.900000, 2408.410000, 2438.880000, 2461.500000, 2440.410000, 2440.190000, 2330.780000, 2231.200000, 2153.610000, 2055.120000, 1977.400000, 1947.290000, 1919.410000, 1824.680000, 1843.800000, 1960.500000, 2048.580000, 2103.400000, 2122.520000, 2140.980000, 2177.910000, 2253.900000, 2336.390000, 2406.400000, 2442.580000, 2478.280000, 2440.880000
2797.310000, 2837.100000, 2725.200000, 2560.380000, 2476.010000, 2460.010000, 2447.990000, 2441.680000, 2436.510000, 2425.200000, 2411.920000, 2513.310000, 2574.020000, 2503.620000, 2510.900000, 2493.710000, 2454.090000, 2412.490000, 2465.310000, 2502.790000, 2551.000000, 2534.300000, 2655.500000, 2794.720000, 2926.920000, 2814.310000, 2689.780000, 2536.100000, 2532.590000, 2560.210000, 2591.590000, 2518.920000, 2500.110000, 2593.390000, 2589.090000, 2604.090000, 2600.010000, 2607.900000, 2731.900000, 2736.990000, 2695.700000, 2679.480000, 2659.800000, 2575.590000, 2749.310000, 2719.590000, 2836.490000, 2809.490000, 2772.320000, 2830.400000, 2765.390000, 2679.220000, 2605.400000, 2612.980000, 2573.490000, 2506.380000, 2475.790000, 2461.010000, 2405.080000, 2267.090000, 2157.910000, 2144.800000, 2087.990000, 2049.990000, 2094.610000, 2045.780000, 1994.710000, 1930.590000, 1824.680000, 1789.310000, 1850.810000, 1975.210000, 2141.690000, 2306.020000, 2432.000000, 2466.800000, 2475.220000, 2505.200000, 2500.900000, 2463.910000, 2413.020000, 2333.590000, 2206.910000, 2083.300000, 2014.620000, 2003.610000, 1907.620000, 1979.590000, 2040.680000, 2176.290000, 2270.920000, 2272.100000, 2318.190000, 2334.290000, 2389.810000, 2412.510000, 2504.300000, 2550.520000, 2583.210000, 2542.880000
2730.170000, 2624.820000, 2544.910000, 2499.280000, 2480.780000, 2466.490000, 2462.900000, 2452.820000, 2441.820000, 2429.890000, 2499.720000, 2632.010000, 2695.610000, 2672.110000, 2671.980000, 2661.680000, 2600.800000, 2572.480000, 2664.090000, 2707.880000, 2698.990000, 2701.220000, 2794.280000, 2864.980000, 3022.300000, 2841.790000, 2754.780000, 2593.390000, 2579.720000, 2681.500000, 2712.490000, 2695.920000, 2639.680000, 2712.620000, 2657.780000, 2666.990000, 2689.780000, 2662.380000, 2762.500000, 2798.010000, 2787.310000, 2776.480000, 2810.320000, 2735.410000, 2775.690000, 2762.980000, 2817.510000, 2773.590000, 2834.610000, 2665.980000, 2659.400000, 2649.720000, 2708.320000, 2656.820000, 2665.320000, 2655.720000, 2544.300000, 2514.100000, 2420.600000, 2287.390000, 2280.600000, 2291.380000, 2248.910000, 2176.010000, 2019.790000, 1893.290000, 1891.790000, 1918.620000, 1850.420000, 1774.710000, 1855.410000, 1999.800000, 2162.420000, 2331.880000, 2457.680000, 2530.490000, 2505.510000, 2519.880000, 2559.110000, 2533.300000, 2473.900000, 2425.900000, 2330.920000, 2193.890000, 2152.210000, 2096.980000, 2074.890000, 2089.790000, 2160.710000, 2251.190000, 2354.020000, 2397.320000, 2398.800000, 2425.910000, 2451.090000, 2504.300000, 2570.510000, 2678.580000, 2652.700000, 2590.720000
2682.540000, 2564.500000, 2507.780000, 2493.010000, 2484.680000, 2480.700000, 2471.180000, 2458.120000, 2445.980000, 2456.890000, 2583.090000, 2719.890000, 2805.720000, 2809.010000, 2818.910000, 2831.490000, 2781.480000, 2796.510000, 2799.010000, 2845.210000, 2807.300000, 2793.710000, 2860.290000, 3007.480000, 2970.620000, 2881.680000, 2820.580000, 2698.900000, 2673.390000, 2789.110000, 2778.020000, 2763.200000, 2756.490000, 2803.880000, 2778.590000, 2737.820000, 2800.020000, 2795.200000, 2810.890000, 3006.390000, 2900.010000, 2897.590000, 2797.300000, 2747.680000, 2698.810000, 2643.800000, 2622.100000, 2671.590000, 2688.990000, 2581.690000, 2530.310000, 2509.890000, 2512.610000, 2494.280000, 2493.100000, 2541.400000, 2559.590000, 2565.910000, 2467.500000, 2418.500000, 2408.020000, 2358.090000, 2266.220000, 2138.010000, 1980.600000, 1842.920000, 1829.600000, 1846.120000, 1779.410000, 1785.020000, 1884.910000, 2064.190000, 2200.120000, 2356.300000, 2502.700000, 2585.980000, 2600.580000, 2533.600000, 2545.480000, 2556.790000, 2523.390000, 2474.120000, 2360.110000, 2251.490000, 2219.890000, 2279.980000, 2207.390000, 2202.790000, 2260.490000, 2332.680000, 2440.620000, 2466.890000, 2506.000000, 2489.980000, 2505.690000, 2564.700000, 2655.620000, 2762.990000, 2666.310000, 2595.690000
2614.300000, 2537.810000, 2505.810000, 2499.590000, 2496.520000, 2487.310000, 2474.210000, 2459.610000, 2459.790000, 2548.810000, 2707.710000, 2790.110000, 2890.890000, 2900.010000, 2917.800000, 2931.390000, 2849.680000, 2889.700000, 2875.720000, 2898.380000, 2901.580000, 2914.210000, 2910.000000, 3114.310000, 3002.090000, 2932.790000, 2867.300000, 2773.280000, 2780.910000, 2857.620000, 2818.210000, 2818.300000, 2904.610000, 2948.700000, 2851.090000, 2820.010000, 2955.280000, 2915.920000, 2939.980000, 3071.920000, 2907.110000, 2817.990000, 2728.090000, 2644.190000, 2624.200000, 2570.600000, 2511.990000, 2565.210000, 2567.790000, 2489.990000, 2430.420000, 2414.990000, 2431.300000, 2411.090000, 2370.410000, 2380.010000, 2412.710000, 2492.180000, 2565.120000, 2489.420000, 2450.490000, 2342.490000, 2223.700000, 2109.300000, 1925.810000, 1800.880000, 1788.700000, 1774.890000, 1767.000000, 1891.790000, 1990.990000, 2076.600000, 2256.490000, 2384.920000, 2515.810000, 2693.680000, 2683.380000, 2617.280000, 2602.990000, 2618.900000, 2590.010000, 2493.490000, 2411.400000, 2363.220000, 2331.000000, 2295.110000, 2252.190000, 2276.390000, 2300.690000, 2310.590000, 2414.820000, 2515.210000, 2588.890000, 2591.200000, 2597.480000, 2634.010000, 2706.820000, 2776.910000, 2718.990000, 2678.190000
2609.490000, 2529.700000, 2519.880000, 2514.800000, 2504.190000, 2488.410000, 2472.890000, 2497.700000, 2609.780000, 2693.200000, 2804.320000, 2871.290000, 3002.090000, 2939.100000, 3022.690000, 2973.910000, 2946.600000, 2946.820000, 2964.700000, 3005.290000, 3000.910000, 2995.910000, 2998.280000, 3189.790000, 3072.800000, 2991.700000, 2925.600000, 2823.600000, 2849.820000, 2919.120000, 2881.900000, 2894.790000, 3009.810000, 3107.200000, 3063.110000, 2973.600000, 2928.190000, 2921.610000, 2900.880000, 2975.400000, 2837.980000, 2773.280000, 2650.900000, 2572.220000, 2491.300000, 2458.510000, 2416.480000, 2451.500000, 2439.400000, 2372.120000, 2324.520000, 2296.990000, 2263.280000, 2228.610000, 2246.190000, 2230.100000, 2258.500000, 2373.390000, 2417.620000, 2385.620000, 2341.480000, 2278.010000, 2142.610000, 2013.300000, 1820.520000, 1767.000000, 1767.000000, 1767.000000, 1800.180000, 1969.200000, 2072.610000, 2130.380000, 2249.300000, 2381.590000, 2493.710000, 2596.990000, 2760.220000, 2638.490000, 2624.990000, 2648.620000, 2624.990000, 2597.380000, 2534.390000, 2484.420000, 2438.400000, 2298.920000, 2222.390000, 2300.980000, 2317.100000, 2329.490000, 2334.690000, 2434.200000, 2570.380000, 2708.520000, 2717.380000, 2760.280000, 2814.890000, 2826.280000, 2738.510000, 2683.900000
2581.460000, 2551.880000, 2542.810000, 2530.880000, 2511.910000, 2490.510000, 2498.710000, 2587.600000, 2735.500000, 2830.790000, 2910.000000, 2973.600000, 3105.580000, 3066.400000, 3138.410000, 3040.010000, 3115.490000, 3129.210000, 3069.900000, 3127.810000, 3089.100000, 3079.980000, 3104.010000, 3264.610000, 3156.210000, 3056.010000, 3015.680000, 2963.700000, 2981.710000, 3010.900000, 2973.820000, 2985.920000, 3120.400000, 3207.010000, 2992.010000, 2914.380000, 2862.090000, 2829.610000, 2810.890000, 2831.010000, 2893.520000, 2667.210000, 2560.780000, 2464.700000, 2424.500000, 2368.480000, 2343.410000, 2319.390000, 2284.500000, 2231.900000, 2211.120000, 2216.690000, 2177.020000, 2169.000000, 2169.480000, 2168.510000, 2172.500000, 2261.620000, 2304.700000, 2291.600000, 2247.020000, 2176.010000, 2092.290000, 1951.410000, 1791.590000, 1767.000000, 1767.000000, 1767.000000, 1787.120000, 2043.980000, 2176.580000, 2229.310000, 2276.520000, 2380.410000, 2481.090000, 2580.900000, 2686.710000, 2694.300000, 2698.280000, 2730.810000, 2700.300000, 2660.020000, 2598.780000, 2530.800000, 2433.620000, 2296.110000, 2259.120000, 2317.990000, 2339.310000, 2346.510000, 2350.090000, 2384.310000, 2529.000000, 2667.190000, 2839.680000, 2849.800000, 2911.910000, 2871.890000, 2748.410000, 2681.810000
2573.910000, 2567.090000, 2559.290000, 2546.180000, 2525.010000, 2561.220000, 2614.300000, 2738.920000, 2790.110000, 2949.710000, 3065.080000, 3145.300000, 3151.780000, 3115.800000, 3104.010000, 3120.880000, 3151.300000, 3147.800000, 3221.700000, 3185.580000, 3162.700000, 3135.920000, 3139.510000, 3168.790000, 3238.400000, 3058.810000, 2977.420000, 2928.320000, 2909.780000, 2935.600000, 3080.600000, 3086.600000, 3219.810000, 3005.510000, 2953.090000, 2888.780000, 2806.290000, 2740.800000, 2703.190000, 2729.490000, 2808.390000, 2581.600000, 2459.000000, 2392.280000, 2331.180000, 2297.380000, 2283.180000, 2272.790000, 2280.110000, 2261.790000, 2178.900000, 2173.380000, 2169.390000, 2169.080000, 2168.380000, 2171.580000, 2148.610000, 2168.910000, 2216.990000, 2207.920000, 2148.920000, 2027.190000, 1946.020000, 1849.410000, 1768.400000, 1767.000000, 1767.000000, 1767.000000, 1813.420000, 2018.300000, 2168.210000, 2268.720000, 2350.820000, 2437.300000, 2539.080000, 2610.180000, 2691.880000, 2762.720000, 2771.620000, 2796.380000, 2763.110000, 2697.890000, 2628.190000, 2532.510000, 2375.580000, 2321.010000, 2311.980000, 2350.380000, 2370.220000, 2367.290000, 2362.880000, 2380.910000, 2529.090000, 2650.600000, 2755.920000, 2909.820000, 2994.890000, 2841.820000, 2769.890000, 2709.700000
